AgeGroup,IncomeBracket,InitialProductInterest,ConversionProbability,Predicted_CLTV
Young (<30),40K-80K,Credit Card,0.574,7465.374086559739
Mid-Age (30–50),40K-80K,Chequing Account,0.453,0.0
Senior (50+),40K-80K,Investment,0.891,430.2893416221041
Young (<30),80K-120K,Chequing Account,0.811,3817.220056319935
Senior (50+),80K-120K,Investment,0.938,5094.225744174641
Mid-Age (30–50),40K-80K,Chequing Account,0.745,2289.6098915706143
Mid-Age (30–50),40K-80K,Chequing Account,0.516,5964.100863149755
Mid-Age (30–50),<40K,Investment,0.487,4969.928809728724
Young (<30),80K-120K,Credit Card,0.773,0.0
Young (<30),80K-120K,Chequing Account,0.951,4651.355343871888
Young (<30),80K-120K,Credit Card,0.643,5876.213134942991
Young (<30),40K-80K,Investment,0.817,0.0
Senior (50+),40K-80K,Investment,0.565,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.867,5574.118098616535
Senior (50+),40K-80K,Chequing Account,0.794,0.0
Senior (50+),40K-80K,Mortgage,0.403,5346.774572052684
Young (<30),80K-120K,Chequing Account,0.725,7649.76037513548
Senior (50+),40K-80K,Credit Card,0.771,5061.583262737695
Mid-Age (30–50),40K-80K,Mortgage,0.575,0.0
Young (<30),40K-80K,Chequing Account,0.55,0.0
Senior (50+),40K-80K,Credit Card,0.82,88.76298237182709
Mid-Age (30–50),80K-120K,Credit Card,1.0,-853.402993615875
Young (<30),40K-80K,Mortgage,0.473,8307.023268188066
Senior (50+),40K-80K,Investment,0.632,1967.6504381177292
Mid-Age (30–50),40K-80K,Chequing Account,0.726,3780.7853998127393
Mid-Age (30–50),40K-80K,Credit Card,0.765,0.0
Senior (50+),40K-80K,Credit Card,0.475,3084.14800627367
Senior (50+),80K-120K,Credit Card,0.787,579.3864601974956
Mid-Age (30–50),<40K,Credit Card,0.476,0.0
Mid-Age (30–50),40K-80K,Investment,0.653,3899.551499872592
Mid-Age (30–50),40K-80K,Mortgage,0.536,-4728.04317164963
Senior (50+),<40K,Mortgage,0.49,-1618.228522350032
Mid-Age (30–50),80K-120K,Mortgage,1.0,6756.0294734012205
Mid-Age (30–50),40K-80K,Chequing Account,0.566,3404.851075588008
Mid-Age (30–50),80K-120K,Chequing Account,0.823,6233.905870994737
Senior (50+),40K-80K,Chequing Account,0.941,8668.324081889583
Young (<30),40K-80K,Credit Card,1.0,812.4379483734583
Mid-Age (30–50),80K-120K,Credit Card,0.757,0.0
Mid-Age (30–50),80K-120K,Chequing Account,0.846,4107.715432579058
Young (<30),80K-120K,Credit Card,0.705,0.0
Young (<30),80K-120K,Mortgage,0.82,8864.726421953024
Senior (50+),40K-80K,Chequing Account,0.722,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.545,3107.61006161547
Mid-Age (30–50),80K-120K,Investment,0.636,-1155.1179299128144
Mid-Age (30–50),40K-80K,Chequing Account,0.606,6300.003637067584
Mid-Age (30–50),40K-80K,Investment,0.823,3926.0877076486995
Young (<30),40K-80K,Mortgage,0.798,0.0
Senior (50+),40K-80K,Mortgage,0.467,7020.151286465163
Mid-Age (30–50),40K-80K,Mortgage,0.885,5379.959175780732
Mid-Age (30–50),120K–200K,Chequing Account,1.0,4198.419359215892
Senior (50+),40K-80K,Chequing Account,0.819,5482.224514355397
Senior (50+),40K-80K,Chequing Account,0.56,6326.262608406678
Mid-Age (30–50),80K-120K,Mortgage,0.924,2219.2501525287917
Senior (50+),40K-80K,Chequing Account,0.48,0.0
Senior (50+),80K-120K,Chequing Account,0.867,5278.38954593937
Mid-Age (30–50),40K-80K,Chequing Account,0.377,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.798,0.0
Senior (50+),40K-80K,Chequing Account,0.957,1315.1304738942472
Senior (50+),40K-80K,Credit Card,0.728,1115.5495320419986
Senior (50+),<40K,Investment,0.502,5542.072546633926
Mid-Age (30–50),<40K,Mortgage,0.281,0.0
Senior (50+),40K-80K,Mortgage,0.648,7783.812359973217
Young (<30),120K–200K,Chequing Account,0.979,1777.401400972707
Mid-Age (30–50),80K-120K,Mortgage,0.737,7125.098934900476
Mid-Age (30–50),<40K,Credit Card,0.663,1229.008418224863
Senior (50+),40K-80K,Investment,0.622,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.704,4595.641581853059
Mid-Age (30–50),40K-80K,Chequing Account,0.97,5132.958268879474
Mid-Age (30–50),40K-80K,Chequing Account,0.877,0.0
Senior (50+),40K-80K,Mortgage,0.652,11788.346197481042
Mid-Age (30–50),40K-80K,Credit Card,0.628,0.0
Young (<30),<40K,Chequing Account,0.804,-935.6245661725752
Senior (50+),40K-80K,Mortgage,0.697,10590.872838804784
Young (<30),40K-80K,Credit Card,0.504,0.0
Young (<30),<40K,Credit Card,0.363,11327.989983256797
Senior (50+),40K-80K,Chequing Account,0.637,0.0
Senior (50+),80K-120K,Mortgage,0.794,10183.853262350069
Mid-Age (30–50),40K-80K,Investment,1.0,-1100.6731464294426
Mid-Age (30–50),80K-120K,Chequing Account,0.782,0.0
Mid-Age (30–50),80K-120K,Chequing Account,0.945,-971.0561544810002
Senior (50+),80K-120K,Investment,0.877,4145.337756149278
Mid-Age (30–50),40K-80K,Mortgage,0.682,0.0
Mid-Age (30–50),80K-120K,Chequing Account,0.719,-103.57205188579792
Mid-Age (30–50),80K-120K,Mortgage,1.0,-661.4640186875258
Senior (50+),40K-80K,Mortgage,0.784,2047.8169072161772
Young (<30),80K-120K,Mortgage,0.801,4175.633942674323
Mid-Age (30–50),40K-80K,Investment,0.798,3928.401829682247
Senior (50+),80K-120K,Credit Card,1.0,2005.58215611572
Mid-Age (30–50),80K-120K,Mortgage,0.814,0.0
Young (<30),80K-120K,Mortgage,0.892,2892.1913303670217
Mid-Age (30–50),40K-80K,Credit Card,0.804,7076.754432368531
Senior (50+),80K-120K,Investment,0.693,3562.2967625557285
Senior (50+),80K-120K,Mortgage,0.937,7694.43878235438
Mid-Age (30–50),80K-120K,Credit Card,0.768,3266.198284543595
Mid-Age (30–50),80K-120K,Credit Card,0.951,6914.854589316268
Senior (50+),40K-80K,Mortgage,0.48,5228.977514986187
Mid-Age (30–50),<40K,Investment,0.739,4316.901842009103
Senior (50+),40K-80K,Chequing Account,0.624,0.0
Mid-Age (30–50),80K-120K,Mortgage,0.609,10488.674742423576
Senior (50+),40K-80K,Chequing Account,0.503,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.373,0.0
Young (<30),40K-80K,Mortgage,0.483,0.0
Senior (50+),40K-80K,Credit Card,0.514,9185.7529289504
Mid-Age (30–50),40K-80K,Investment,0.955,9784.683929379136
Senior (50+),80K-120K,Mortgage,0.788,0.0
Senior (50+),80K-120K,Credit Card,0.901,7512.207348639478
Young (<30),40K-80K,Chequing Account,0.471,10889.701973414898
Senior (50+),40K-80K,Chequing Account,0.597,0.0
Senior (50+),40K-80K,Credit Card,0.473,0.0
Senior (50+),40K-80K,Credit Card,0.891,4189.810604737468
Mid-Age (30–50),80K-120K,Credit Card,0.638,0.0
Young (<30),40K-80K,Credit Card,0.476,0.0
Senior (50+),120K–200K,Credit Card,0.969,4864.109077781724
Young (<30),40K-80K,Credit Card,0.872,13468.625326898353
Mid-Age (30–50),40K-80K,Chequing Account,1.0,10256.513438066533
Young (<30),80K-120K,Chequing Account,0.904,-2063.456496492351
Mid-Age (30–50),40K-80K,Chequing Account,0.704,10327.719214260422
Mid-Age (30–50),80K-120K,Credit Card,1.0,8126.931064074222
Mid-Age (30–50),80K-120K,Chequing Account,0.761,1994.535484777759
Mid-Age (30–50),40K-80K,Credit Card,0.392,0.0
Senior (50+),80K-120K,Chequing Account,0.676,382.1881953292286
Senior (50+),40K-80K,Credit Card,0.392,2458.6751499352986
Young (<30),40K-80K,Investment,0.774,8570.170261213041
Mid-Age (30–50),40K-80K,Mortgage,0.811,1141.7875919028165
Senior (50+),40K-80K,Chequing Account,0.623,0.0
Senior (50+),80K-120K,Chequing Account,0.689,3796.6916690324524
Senior (50+),80K-120K,Mortgage,0.711,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.563,0.0
Young (<30),40K-80K,Investment,0.823,2476.3558046201742
Mid-Age (30–50),80K-120K,Chequing Account,0.758,8324.307628520433
Mid-Age (30–50),40K-80K,Credit Card,0.906,2829.451961300064
Mid-Age (30–50),80K-120K,Credit Card,0.761,0.0
Senior (50+),40K-80K,Mortgage,0.65,7397.753674750458
Young (<30),80K-120K,Credit Card,0.94,8499.99025447803
Senior (50+),40K-80K,Chequing Account,0.516,6035.363747909583
Senior (50+),40K-80K,Credit Card,0.515,1158.615222556703
Young (<30),<40K,Credit Card,0.608,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.63,-797.7376270562004
Mid-Age (30–50),40K-80K,Mortgage,0.579,0.0
Senior (50+),80K-120K,Credit Card,0.67,6821.632729180847
Senior (50+),40K-80K,Investment,0.757,-141.72704186817646
Young (<30),80K-120K,Mortgage,0.807,6725.2091621185755
Senior (50+),40K-80K,Chequing Account,0.481,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.898,0.0
Mid-Age (30–50),80K-120K,Mortgage,0.838,8493.305654788674
Young (<30),40K-80K,Chequing Account,0.781,0.0
Young (<30),80K-120K,Mortgage,0.933,5448.343313108975
Senior (50+),<40K,Chequing Account,0.889,6418.760872023162
Senior (50+),40K-80K,Mortgage,0.576,6678.1653991467265
Senior (50+),80K-120K,Credit Card,0.959,648.6888440698494
Young (<30),40K-80K,Chequing Account,0.652,0.0
Mid-Age (30–50),40K-80K,Credit Card,0.767,8099.124851038561
Senior (50+),40K-80K,Mortgage,0.868,379.99309422737133
Mid-Age (30–50),40K-80K,Credit Card,0.89,0.0
Mid-Age (30–50),80K-120K,Chequing Account,0.903,6758.721456658344
Young (<30),80K-120K,Chequing Account,0.728,4053.194225516876
Mid-Age (30–50),40K-80K,Mortgage,0.489,6184.865064643514
Mid-Age (30–50),40K-80K,Credit Card,0.763,5217.616562095143
Young (<30),40K-80K,Chequing Account,0.566,0.0
Young (<30),80K-120K,Credit Card,0.976,11334.968218675682
Mid-Age (30–50),80K-120K,Credit Card,0.895,6252.788436376188
Mid-Age (30–50),80K-120K,Chequing Account,0.803,2771.001910634338
Mid-Age (30–50),40K-80K,Chequing Account,0.549,12449.61984882646
Mid-Age (30–50),40K-80K,Credit Card,0.877,2590.583850769166
Mid-Age (30–50),80K-120K,Investment,0.796,4007.514333303143
Young (<30),40K-80K,Chequing Account,0.647,4567.633840742421
Senior (50+),40K-80K,Chequing Account,0.951,7089.879606525803
Senior (50+),120K–200K,Investment,0.866,7698.289010663004
Senior (50+),40K-80K,Investment,1.0,6242.950290413095
Mid-Age (30–50),40K-80K,Mortgage,0.894,8155.743024790132
Senior (50+),40K-80K,Chequing Account,0.879,10740.133939708538
Mid-Age (30–50),40K-80K,Credit Card,0.699,4997.806644984334
Senior (50+),80K-120K,Credit Card,0.81,5613.904977739881
Senior (50+),80K-120K,Credit Card,0.881,-1217.3470473667303
Mid-Age (30–50),40K-80K,Mortgage,0.61,0.0
Senior (50+),40K-80K,Credit Card,0.846,0.0
Young (<30),40K-80K,Mortgage,0.681,4824.794718898902
Senior (50+),80K-120K,Investment,0.586,-4774.160763742828
Young (<30),<40K,Chequing Account,0.622,0.0
Senior (50+),80K-120K,Credit Card,1.0,7825.443291289323
Young (<30),80K-120K,Chequing Account,0.813,0.0
Senior (50+),40K-80K,Chequing Account,0.899,5478.154459077949
Young (<30),40K-80K,Chequing Account,0.632,0.0
Senior (50+),40K-80K,Chequing Account,0.528,1724.4032731305042
Mid-Age (30–50),<40K,Mortgage,0.48,0.0
Senior (50+),40K-80K,Chequing Account,0.682,3998.2731526643656
Young (<30),80K-120K,Investment,0.715,0.0
Senior (50+),80K-120K,Investment,1.0,-225.98180016084189
Senior (50+),120K–200K,Chequing Account,0.939,334.90890044089156
Mid-Age (30–50),40K-80K,Mortgage,0.869,6776.298063344506
Mid-Age (30–50),80K-120K,Credit Card,1.0,5470.719749966529
Mid-Age (30–50),<40K,Credit Card,0.74,-434.33137498249926
Senior (50+),40K-80K,Credit Card,0.653,0.0
Mid-Age (30–50),80K-120K,Chequing Account,1.0,6517.743980313668
Young (<30),40K-80K,Investment,0.588,11995.210195274092
Mid-Age (30–50),80K-120K,Investment,0.972,11833.636612118036
Young (<30),80K-120K,Chequing Account,0.65,0.0
Mid-Age (30–50),80K-120K,Chequing Account,1.0,7279.7195132666275
Senior (50+),80K-120K,Chequing Account,1.0,3648.260761265021
Senior (50+),40K-80K,Chequing Account,0.588,0.0
Mid-Age (30–50),80K-120K,Mortgage,1.0,8453.161995772794
Senior (50+),40K-80K,Credit Card,0.599,0.0
Mid-Age (30–50),120K–200K,Mortgage,1.0,1445.0150586999662
Mid-Age (30–50),40K-80K,Chequing Account,0.431,3119.158943863774
Senior (50+),40K-80K,Credit Card,1.0,5753.274234197797
Mid-Age (30–50),80K-120K,Mortgage,0.801,2473.668341296231
Young (<30),80K-120K,Chequing Account,0.936,6874.291591845327
Young (<30),80K-120K,Credit Card,1.0,482.8262290702878
Young (<30),40K-80K,Chequing Account,0.59,1604.6161091942904
Mid-Age (30–50),40K-80K,Credit Card,0.599,0.0
Senior (50+),40K-80K,Mortgage,0.762,438.3792082124728
Mid-Age (30–50),40K-80K,Credit Card,0.911,4852.522825314014
Senior (50+),80K-120K,Mortgage,0.592,0.0
Senior (50+),80K-120K,Chequing Account,0.661,0.0
Senior (50+),80K-120K,Credit Card,0.801,195.44854134185152
Senior (50+),80K-120K,Chequing Account,0.594,8724.735587243109
Young (<30),40K-80K,Investment,1.0,4451.357959688159
Senior (50+),80K-120K,Mortgage,0.868,5435.365855792319
Mid-Age (30–50),<40K,Chequing Account,0.73,1234.6212776593738
Mid-Age (30–50),80K-120K,Chequing Account,0.634,0.0
Senior (50+),80K-120K,Mortgage,0.957,4005.2280027661163
Mid-Age (30–50),40K-80K,Chequing Account,0.941,3980.2891457735986
Mid-Age (30–50),80K-120K,Chequing Account,0.785,0.0
Young (<30),40K-80K,Chequing Account,0.923,2575.0854578208136
Mid-Age (30–50),80K-120K,Credit Card,1.0,4398.283249091877
Young (<30),40K-80K,Chequing Account,0.861,5619.565188571996
Young (<30),40K-80K,Chequing Account,0.519,3392.058649990645
Mid-Age (30–50),80K-120K,Mortgage,0.95,4343.449973677933
Young (<30),80K-120K,Chequing Account,0.688,0.0
Senior (50+),<40K,Investment,0.42,3171.3828706069426
Mid-Age (30–50),40K-80K,Mortgage,0.644,4901.281403334795
Mid-Age (30–50),<40K,Credit Card,0.454,0.0
Mid-Age (30–50),120K–200K,Mortgage,0.737,11057.44775669838
Senior (50+),40K-80K,Credit Card,0.854,-1486.2031678880935
Mid-Age (30–50),40K-80K,Investment,0.763,391.4146146556923
Mid-Age (30–50),40K-80K,Chequing Account,0.835,-80.4228735545139
Senior (50+),40K-80K,Credit Card,1.0,5511.857171096224
Young (<30),40K-80K,Credit Card,0.482,0.0
Senior (50+),80K-120K,Investment,1.0,3289.015329713653
Senior (50+),40K-80K,Mortgage,0.531,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.85,2896.3583579431543
Senior (50+),80K-120K,Chequing Account,0.804,1992.2468193937702
Mid-Age (30–50),<40K,Credit Card,0.333,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.537,0.0
Mid-Age (30–50),40K-80K,Investment,0.532,1451.5650570971175
Mid-Age (30–50),40K-80K,Credit Card,0.548,-146.6017524042154
Mid-Age (30–50),80K-120K,Investment,0.989,8611.563982078367
Young (<30),40K-80K,Credit Card,0.765,0.0
Senior (50+),80K-120K,Mortgage,0.522,5976.8819611198105
Young (<30),80K-120K,Chequing Account,0.917,1469.2406814980295
Mid-Age (30–50),80K-120K,Chequing Account,1.0,6891.080738463988
Mid-Age (30–50),40K-80K,Investment,0.624,2047.6762354980247
Mid-Age (30–50),80K-120K,Chequing Account,1.0,-3306.859358893692
Young (<30),40K-80K,Mortgage,0.496,7488.685871594513
Senior (50+),40K-80K,Chequing Account,0.727,0.0
Young (<30),80K-120K,Mortgage,0.934,4965.108232788296
Young (<30),80K-120K,Credit Card,1.0,10877.972768070731
Mid-Age (30–50),40K-80K,Chequing Account,0.496,0.0
Mid-Age (30–50),80K-120K,Chequing Account,0.947,-17.28902459580877
Mid-Age (30–50),80K-120K,Mortgage,0.766,-3225.3994760838013
Senior (50+),40K-80K,Investment,0.984,4950.161154773716
Young (<30),40K-80K,Chequing Account,0.771,0.0
Young (<30),40K-80K,Credit Card,0.725,1910.8226995013529
Mid-Age (30–50),40K-80K,Investment,0.684,-13.082640518945482
Senior (50+),80K-120K,Credit Card,1.0,2840.35957849892
Young (<30),40K-80K,Chequing Account,0.61,0.0
Young (<30),40K-80K,Investment,0.674,7597.070863528015
Senior (50+),80K-120K,Investment,0.686,4338.252116009637
Young (<30),40K-80K,Chequing Account,0.568,5346.87303283137
Mid-Age (30–50),<40K,Credit Card,0.477,4866.836207303981
Young (<30),40K-80K,Investment,0.602,0.0
Senior (50+),80K-120K,Credit Card,0.95,-1144.4068972689274
Senior (50+),80K-120K,Mortgage,0.898,4351.5738475273465
Mid-Age (30–50),40K-80K,Chequing Account,0.704,6557.056916842106
Mid-Age (30–50),40K-80K,Mortgage,0.812,4555.38442867706
Senior (50+),40K-80K,Credit Card,0.606,9496.33523464321
Mid-Age (30–50),40K-80K,Credit Card,0.684,2947.847340897586
Mid-Age (30–50),80K-120K,Credit Card,0.803,3032.4259116488956
Young (<30),80K-120K,Chequing Account,0.912,6870.872377971706
Mid-Age (30–50),80K-120K,Chequing Account,0.679,2589.290415153954
Mid-Age (30–50),80K-120K,Mortgage,1.0,4077.063539647017
Mid-Age (30–50),40K-80K,Mortgage,0.68,0.0
Young (<30),80K-120K,Mortgage,0.67,4645.83145571939
Mid-Age (30–50),40K-80K,Mortgage,0.957,3141.8561032886673
Mid-Age (30–50),80K-120K,Chequing Account,0.803,5393.289630011479
Senior (50+),80K-120K,Mortgage,0.726,6193.152798353036
Mid-Age (30–50),40K-80K,Chequing Account,0.873,11901.799919888108
Mid-Age (30–50),80K-120K,Mortgage,0.99,6883.872276365888
Young (<30),40K-80K,Mortgage,0.734,3415.332244163842
Mid-Age (30–50),40K-80K,Credit Card,0.54,10240.880178587451
Senior (50+),80K-120K,Chequing Account,1.0,527.4042580442438
Senior (50+),80K-120K,Chequing Account,0.845,216.90572714027167
Senior (50+),40K-80K,Credit Card,0.963,7271.642508337858
Mid-Age (30–50),80K-120K,Chequing Account,0.973,7940.235522431856
Young (<30),40K-80K,Chequing Account,0.894,11391.06012368266
Senior (50+),80K-120K,Chequing Account,0.593,2560.1689255225037
Mid-Age (30–50),40K-80K,Mortgage,0.651,1584.9051982584506
Young (<30),120K–200K,Credit Card,1.0,4125.03019025377
Mid-Age (30–50),40K-80K,Chequing Account,0.675,0.0
Senior (50+),40K-80K,Credit Card,0.586,0.0
Young (<30),80K-120K,Mortgage,0.997,7873.940948329226
Mid-Age (30–50),40K-80K,Investment,0.522,7767.693616772331
Senior (50+),80K-120K,Investment,0.87,790.3995271940666
Mid-Age (30–50),80K-120K,Chequing Account,0.768,7265.527247557247
Senior (50+),40K-80K,Credit Card,0.65,6379.821352389006
Senior (50+),40K-80K,Mortgage,0.509,1475.2432506083642
Mid-Age (30–50),80K-120K,Mortgage,0.842,2221.2315480556736
Senior (50+),40K-80K,Chequing Account,0.807,5237.077664051672
Mid-Age (30–50),40K-80K,Chequing Account,0.597,11357.028023864794
Senior (50+),40K-80K,Chequing Account,0.72,1694.6477479018695
Senior (50+),80K-120K,Mortgage,0.739,4841.460800721048
Senior (50+),40K-80K,Credit Card,0.808,8431.689751267793
Mid-Age (30–50),40K-80K,Mortgage,0.685,9958.156170114331
Mid-Age (30–50),80K-120K,Investment,0.666,4267.13339620435
Mid-Age (30–50),120K–200K,Mortgage,0.83,0.0
Senior (50+),40K-80K,Chequing Account,0.745,5392.9881876542
Senior (50+),40K-80K,Credit Card,0.761,0.0
Mid-Age (30–50),40K-80K,Credit Card,0.573,2407.7128932037613
Mid-Age (30–50),<40K,Credit Card,0.841,6995.62450264072
Mid-Age (30–50),40K-80K,Mortgage,0.724,5555.17670857373
Senior (50+),80K-120K,Chequing Account,0.731,-1217.629359080026
Mid-Age (30–50),40K-80K,Credit Card,0.806,12363.25765551408
Mid-Age (30–50),<40K,Chequing Account,0.542,660.9876720360089
Young (<30),80K-120K,Investment,0.909,0.0
Young (<30),<40K,Credit Card,0.7,6609.5701667477115
Young (<30),40K-80K,Mortgage,0.77,1691.2636676226011
Senior (50+),80K-120K,Mortgage,1.0,7141.013599512742
Senior (50+),80K-120K,Chequing Account,0.806,389.47549547976814
Senior (50+),<40K,Chequing Account,0.678,9233.765444340503
Mid-Age (30–50),40K-80K,Credit Card,0.798,4634.001762898832
Senior (50+),40K-80K,Chequing Account,0.559,0.0
Senior (50+),40K-80K,Investment,0.56,0.0
Young (<30),40K-80K,Chequing Account,0.73,5960.596146854497
Mid-Age (30–50),40K-80K,Investment,0.643,2874.2001445835585
Senior (50+),80K-120K,Credit Card,1.0,655.5094743224008
Senior (50+),80K-120K,Credit Card,0.821,4421.962192122974
Senior (50+),40K-80K,Mortgage,0.423,0.0
Mid-Age (30–50),120K–200K,Mortgage,0.996,8632.536611290687
Young (<30),80K-120K,Credit Card,1.0,5298.983904005796
Young (<30),80K-120K,Credit Card,0.881,2419.19858156438
Mid-Age (30–50),40K-80K,Chequing Account,0.77,2383.5357586651053
Mid-Age (30–50),40K-80K,Chequing Account,0.686,-4796.1677661397225
Mid-Age (30–50),80K-120K,Chequing Account,0.88,3393.196566124847
